count,context,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,act32,act33,act34,act35,act36,act37,act38,act39,act40,act41,act42,act43,act44,act45,act46,act47,act48,act49,act50,act51,act52,act53,act54,act55,act56,act57,act58,act59,act60,act61,act62,act63,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15,wei16,wei17,wei18,wei19,wei20,wei21,wei22,wei23,wei24,wei25,wei26,wei27,wei28,wei29,wei30,wei31,wei32,wei33,wei34,wei35,wei36,wei37,wei38,wei39,wei40,wei41,wei42,wei43,wei44,wei45,wei46,wei47,wei48,wei49,wei50,wei51,wei52,wei53,wei54,wei55,wei56,wei57,wei58,wei59,wei60,wei61,wei62,wei63
775,0,0,0.466309,0.997559,0.585938,0.984863,0.619141,0.0823364,1.125,0.476807,0.00717926,-2.625,2.11914,-0.439697,1,1.83008,-0.898926,-1.70117,1.9873,-1.3291,-0.109436,0.888184,-0.261963,-0.749512,0.255859,0.39502,1.27441,0.215942,-0.130981,-1.9502,-1.07031,0.222412,0.291748,-0.82666,0.0857544,-1.17676,-0.435059,-0.369873,1.09668,-0.650879,-0.556641,0.219971,0.298096,0.236572,-1.0332,0.974121,-0.146484,0.193848,0.801758,0.335693,-0.468506,-2.0918,-0.0349426,-0.990234,-1.0957,0.123718,-0.0505066,1.33398,-0.410645,0.479004,-0.445557,0.933594,2.32227,-0.97998,2.49414,0,-1.7334,0.916992,-0.153564,-0.352051,2.20312,0.494385,-1.09473,1.32715,-0.0916138,1.56445,0.462891,1.1709,0.895508,-1.60254,-0.657715,-0.00188255,-0.00693512,-0.264404,1.73535,-1.62598,-0.0233002,-0.011734,1.58105,0.196411,1.54688,1.49512,1.0791,-0.171021,-0.443604,-1.87012,-0.208862,0.73291,0.244141,1.68262,0.421631,0.368164,-0.70459,-0.467773,0.182007,0.517578,1.1416,0.0905151,-0.540039,-0.197021,-1.20801,-0.443115,-0.891602,-2.26562,-1.17578,-0.549805,-0.448486,0.149292,-1.41797,-0.577148,0.822754,1.68164,1.21387,-0.230347,-0.0322266,1.23438,1.41504,0.560547,-0.109558
776,0,0,0.466309,0.997559,0.585938,0.984863,0.619141,0.0823364,1.125,0.476807,0.00717926,-2.625,2.11914,-0.439697,1,1.83008,-0.898926,-1.70117,1.9873,-1.3291,-0.109436,0.888184,-0.261963,-0.749512,0.255859,0.39502,1.27441,0.215942,-0.130981,-1.9502,-1.07031,0.222412,0.291748,-0.82666,0.0857544,-1.17676,-0.435059,-0.369873,1.09668,-0.650879,-0.556641,0.219971,0.298096,0.236572,-1.0332,0.974121,-0.146484,0.193848,0.801758,0.335693,-0.468506,-2.0918,-0.0349426,-0.990234,-1.0957,0.123718,-0.0505066,1.33398,-0.410645,0.479004,-0.445557,0.933594,2.32227,-0.97998,2.49414,0,-1.7334,0.916992,-0.153564,-0.352051,2.20312,0.494385,-1.09473,1.32715,-0.0916138,1.56445,0.462891,1.1709,0.895508,-1.60254,-0.657715,-0.00188255,-0.00693512,-0.264404,1.73535,-1.62598,-0.0233002,-0.011734,1.58105,0.196411,1.54688,1.49512,1.0791,-0.171021,-0.443604,-1.87012,-0.208862,0.73291,0.244141,1.68262,0.421631,0.368164,-0.70459,-0.467773,0.182007,0.517578,1.1416,0.0905151,-0.540039,-0.197021,-1.20801,-0.443115,-0.891602,-2.26562,-1.17578,-0.549805,-0.448486,0.149292,-1.41797,-0.577148,0.822754,1.68164,1.21387,-0.230347,-0.0322266,1.23438,1.41504,0.560547,-0.109558
777,0,0,0,-0.214111,0.421387,0.0388794,0.132568,0.754883,-0.949707,1.05957,0.435791,0.853027,1.05078,-1.08008,-0.755371,1.11621,-0.347168,0.604492,1.13477,0.615723,1.03711,0.699219,1.13184,0.363281,0.474365,-0.712891,-2.41797,-3.04297,1.44336,-1.29688,-1.56348,-0.0652466,-0.334229,-2.33398,-0.80127,-0.0706787,-1.74316,-1.09375,-0.200562,-1,0.944824,0.918457,0.41626,2.25,-0.968262,0.139771,-1.48438,-0.655273,-0.674316,0.727051,-1.01172,-0.459961,0.730469,1.62793,1.00098,1.08008,2.00195,0.476318,-0.0374451,2.37109,1.88379,-1.02441,-1.31641,0.543945,0.20166,0,0,-1.7334,1.0127,0.472168,1.06641,1.1748,0.288574,0.564453,-0.54834,0.59375,-0.894043,-1.04297,1.31152,0.396484,-1.66016,2.02148,0.826172,0.569824,-0.512207,-0.101746,-2.75195,0.500977,-0.141479,-0.269043,0.0853882,-0.162354,1.40918,-2.50586,-0.438477,-0.98877,0.317139,0.805176,-0.187134,-0.312744,-1.11621,-1.42969,-0.993164,-0.440674,-2.22461,1.40625,-0.397461,1.46191,-0.36792,0.715332,0.61084,0.925293,-0.231079,-0.98877,-0.353271,1.09082,1.07031,-1.20605,0.297119,-0.283203,-1.59863,-1.08691,0.576172,0.0190582,-0.578125,-0.651367,-1.86621,-0.910645,-0.133423
778,0,0,0,-0.214111,0.421387,0.0388794,0.132568,0.754883,-0.949707,1.05957,0.435791,0.853027,1.05078,-1.08008,-0.755371,1.11621,-0.347168,0.604492,1.13477,0.615723,1.03711,0.699219,1.13184,0.363281,0.474365,-0.712891,-2.41797,-3.04297,1.44336,-1.29688,-1.56348,-0.0652466,-0.334229,-2.33398,-0.80127,-0.0706787,-1.74316,-1.09375,-0.200562,-1,0.944824,0.918457,0.41626,2.25,-0.968262,0.139771,-1.48438,-0.655273,-0.674316,0.727051,-1.01172,-0.459961,0.730469,1.62793,1.00098,1.08008,2.00195,0.476318,-0.0374451,2.37109,1.88379,-1.02441,-1.31641,0.543945,0.20166,0,0,-1.7334,1.0127,0.472168,1.06641,1.1748,0.288574,0.564453,-0.54834,0.59375,-0.894043,-1.04297,1.31152,0.396484,-1.66016,2.02148,0.826172,0.569824,-0.512207,-0.101746,-2.75195,0.500977,-0.141479,-0.269043,0.0853882,-0.162354,1.40918,-2.50586,-0.438477,-0.98877,0.317139,0.805176,-0.187134,-0.312744,-1.11621,-1.42969,-0.993164,-0.440674,-2.22461,1.40625,-0.397461,1.46191,-0.36792,0.715332,0.61084,0.925293,-0.231079,-0.98877,-0.353271,1.09082,1.07031,-1.20605,0.297119,-0.283203,-1.59863,-1.08691,0.576172,0.0190582,-0.578125,-0.651367,-1.86621,-0.910645,-0.133423
779,0,0,0,-0.214111,0.421387,0.0388794,0.132568,0.754883,-0.949707,1.05957,0.435791,0.853027,1.05078,-1.08008,-0.755371,1.11621,-0.347168,0.604492,1.13477,0.615723,1.03711,0.699219,1.13184,0.363281,0.474365,-0.712891,-2.41797,-3.04297,1.44336,-1.29688,-1.56348,-0.0652466,-0.334229,-2.33398,-0.80127,-0.0706787,-1.74316,-1.09375,-0.200562,-1,0.944824,0.918457,0.41626,2.25,-0.968262,0.139771,-1.48438,-0.655273,-0.674316,0.727051,-1.01172,-0.459961,0.730469,1.62793,1.00098,1.08008,2.00195,0.476318,-0.0374451,2.37109,1.88379,-1.02441,-1.31641,0.543945,0.20166,0,0,-1.7334,1.0127,0.472168,1.06641,1.1748,0.288574,0.564453,-0.54834,0.59375,-0.894043,-1.04297,1.31152,0.396484,-1.66016,2.02148,0.826172,0.569824,-0.512207,-0.101746,-2.75195,0.500977,-0.141479,-0.269043,0.0853882,-0.162354,1.40918,-2.50586,-0.438477,-0.98877,0.317139,0.805176,-0.187134,-0.312744,-1.11621,-1.42969,-0.993164,-0.440674,-2.22461,1.40625,-0.397461,1.46191,-0.36792,0.715332,0.61084,0.925293,-0.231079,-0.98877,-0.353271,1.09082,1.07031,-1.20605,0.297119,-0.283203,-1.59863,-1.08691,0.576172,0.0190582,-0.578125,-0.651367,-1.86621,-0.910645,-0.133423
780,0,0,0,0,-1.04688,-0.324219,1.43945,1.82617,0.634277,0.44043,-0.800781,-1.65918,0.151245,1.9248,0.186401,1.99805,0.18103,-0.10498,0.819824,-0.196289,0.535156,-1.18359,0.879883,0.812012,-1.39551,0.170532,0.703613,-2.44141,0.657227,0.522949,0.825195,0.108826,0.0476685,-0.461426,0.0864868,-0.595703,-0.184937,0.369873,-0.30957,-0.792969,0.352783,0.0479431,-1.24707,0.351074,0.0354614,0.271973,-1.49512,-0.712402,0.0846558,0.165527,1.17871,-0.180054,0.0940552,0.42334,2.08594,-0.161743,1.05859,1.8291,-0.358643,-0.92627,1.44727,-0.0494385,-0.356934,0.830566,-0.040741,0,0,0,-1.7334,0.436279,-0.137695,-0.368164,-0.121277,-0.24707,0.127808,-0.487549,-1.4873,0.419434,0.409424,-0.0608521,2.66406,-0.166504,0.0810547,0.626953,-3.0918,0.0223694,-1.74902,-1.16211,2.07812,0.148682,-0.399414,-1.53125,-0.276123,1.90723,0.00245667,0.304443,-0.715332,2.20312,-0.682129,0.446289,0.535156,0.179199,-0.238525,-0.0335083,1.6543,-0.732422,1.06543,-1.31445,-0.108154,0.331543,1.60156,0.287842,1.35742,0.515625,-0.281738,-0.619141,0.168579,-0.520508,1.38379,-0.413574,2.19531,1.00586,0.854004,1.10645,-0.175659,0.0812378,0.775879,-0.519043,0.486328
781,0,0,0,0,-1.04688,-0.324219,1.43945,1.82617,0.634277,0.44043,-0.800781,-1.65918,0.151245,1.9248,0.186401,1.99805,0.18103,-0.10498,0.819824,-0.196289,0.535156,-1.18359,0.879883,0.812012,-1.39551,0.170532,0.703613,-2.44141,0.657227,0.522949,0.825195,0.108826,0.0476685,-0.461426,0.0864868,-0.595703,-0.184937,0.369873,-0.30957,-0.792969,0.352783,0.0479431,-1.24707,0.351074,0.0354614,0.271973,-1.49512,-0.712402,0.0846558,0.165527,1.17871,-0.180054,0.0940552,0.42334,2.08594,-0.161743,1.05859,1.8291,-0.358643,-0.92627,1.44727,-0.0494385,-0.356934,0.830566,-0.040741,0,0,0,-1.7334,0.436279,-0.137695,-0.368164,-0.121277,-0.24707,0.127808,-0.487549,-1.4873,0.419434,0.409424,-0.0608521,2.66406,-0.166504,0.0810547,0.626953,-3.0918,0.0223694,-1.74902,-1.16211,2.07812,0.148682,-0.399414,-1.53125,-0.276123,1.90723,0.00245667,0.304443,-0.715332,2.20312,-0.682129,0.446289,0.535156,0.179199,-0.238525,-0.0335083,1.6543,-0.732422,1.06543,-1.31445,-0.108154,0.331543,1.60156,0.287842,1.35742,0.515625,-0.281738,-0.619141,0.168579,-0.520508,1.38379,-0.413574,2.19531,1.00586,0.854004,1.10645,-0.175659,0.0812378,0.775879,-0.519043,0.486328
782,0,0,0,0,-1.04688,-0.324219,1.43945,1.82617,0.634277,0.44043,-0.800781,-1.65918,0.151245,1.9248,0.186401,1.99805,0.18103,-0.10498,0.819824,-0.196289,0.535156,-1.18359,0.879883,0.812012,-1.39551,0.170532,0.703613,-2.44141,0.657227,0.522949,0.825195,0.108826,0.0476685,-0.461426,0.0864868,-0.595703,-0.184937,0.369873,-0.30957,-0.792969,0.352783,0.0479431,-1.24707,0.351074,0.0354614,0.271973,-1.49512,-0.712402,0.0846558,0.165527,1.17871,-0.180054,0.0940552,0.42334,2.08594,-0.161743,1.05859,1.8291,-0.358643,-0.92627,1.44727,-0.0494385,-0.356934,0.830566,-0.040741,0,0,0,-1.7334,0.436279,-0.137695,-0.368164,-0.121277,-0.24707,0.127808,-0.487549,-1.4873,0.419434,0.409424,-0.0608521,2.66406,-0.166504,0.0810547,0.626953,-3.0918,0.0223694,-1.74902,-1.16211,2.07812,0.148682,-0.399414,-1.53125,-0.276123,1.90723,0.00245667,0.304443,-0.715332,2.20312,-0.682129,0.446289,0.535156,0.179199,-0.238525,-0.0335083,1.6543,-0.732422,1.06543,-1.31445,-0.108154,0.331543,1.60156,0.287842,1.35742,0.515625,-0.281738,-0.619141,0.168579,-0.520508,1.38379,-0.413574,2.19531,1.00586,0.854004,1.10645,-0.175659,0.0812378,0.775879,-0.519043,0.486328
783,0,0,0,0,0,0.155029,1.05664,0.293945,1.07715,1.90723,0.939941,-1.12695,-1.15332,0.0257263,0.615234,-1.59863,0.818359,-0.933594,0.108948,-0.159668,0.420654,1.34863,0.855957,-0.483643,0.956543,-1.49512,-0.557129,-0.842773,-0.138794,0.345215,0.0278015,0.990723,0.915527,2.83203,-1.04297,-0.768555,-1.39258,1.13379,0.865723,-0.515137,0.818359,1.0127,-0.978027,-0.260986,-0.489014,-0.0963135,-1.77344,-1.65332,-0.78418,-0.111511,-1.27441,-1.91602,0.67041,1.42285,-0.318115,-1.88281,0.604004,0.483643,-0.219849,-0.226685,1.18848,0.507812,0.331543,-0.0970459,1.62793,0,0,0,0,-1.7334,-0.0025425,-0.116943,0.0258636,0.375488,-0.747559,0.367188,-0.247192,0.664062,-1.50586,1.8457,-0.525391,-0.618652,0.00788879,-1.40527,-1.12891,-0.445312,-0.899414,-0.661133,1.28125,1.24023,-1.69824,0.615723,1.50293,-1.12402,-0.11145,1.55469,-1.54199,-0.182617,-0.896973,-1.10449,-0.714844,-0.976074,1.20117,-1.04688,0.835938,0.162354,-0.841309,0.29126,-0.847656,0.281738,0.261963,-1.80273,1.31934,0.577148,-0.885254,-0.617188,-0.000815392,1.59766,0.184814,1.63477,-1.48242,0.392578,0.478516,-1.50977,1.08398,-1.06152,0.664062,0.388428,0.30249
784,0,0,0,0,0,0.155029,1.05664,0.293945,1.07715,1.90723,0.939941,-1.12695,-1.15332,0.0257263,0.615234,-1.59863,0.818359,-0.933594,0.108948,-0.159668,0.420654,1.34863,0.855957,-0.483643,0.956543,-1.49512,-0.557129,-0.842773,-0.138794,0.345215,0.0278015,0.990723,0.915527,2.83203,-1.04297,-0.768555,-1.39258,1.13379,0.865723,-0.515137,0.818359,1.0127,-0.978027,-0.260986,-0.489014,-0.0963135,-1.77344,-1.65332,-0.78418,-0.111511,-1.27441,-1.91602,0.67041,1.42285,-0.318115,-1.88281,0.604004,0.483643,-0.219849,-0.226685,1.18848,0.507812,0.331543,-0.0970459,1.62793,0,0,0,0,-1.7334,-0.0025425,-0.116943,0.0258636,0.375488,-0.747559,0.367188,-0.247192,0.664062,-1.50586,1.8457,-0.525391,-0.618652,0.00788879,-1.40527,-1.12891,-0.445312,-0.899414,-0.661133,1.28125,1.24023,-1.69824,0.615723,1.50293,-1.12402,-0.11145,1.55469,-1.54199,-0.182617,-0.896973,-1.10449,-0.714844,-0.976074,1.20117,-1.04688,0.835938,0.162354,-0.841309,0.29126,-0.847656,0.281738,0.261963,-1.80273,1.31934,0.577148,-0.885254,-0.617188,-0.000815392,1.59766,0.184814,1.63477,-1.48242,0.392578,0.478516,-1.50977,1.08398,-1.06152,0.664062,0.388428,0.30249
785,0,0,0,0,0,0.155029,1.05664,0.293945,1.07715,1.90723,0.939941,-1.12695,-1.15332,0.0257263,0.615234,-1.59863,0.818359,-0.933594,0.108948,-0.159668,0.420654,1.34863,0.855957,-0.483643,0.956543,-1.49512,-0.557129,-0.842773,-0.138794,0.345215,0.0278015,0.990723,0.915527,2.83203,-1.04297,-0.768555,-1.39258,1.13379,0.865723,-0.515137,0.818359,1.0127,-0.978027,-0.260986,-0.489014,-0.0963135,-1.77344,-1.65332,-0.78418,-0.111511,-1.27441,-1.91602,0.67041,1.42285,-0.318115,-1.88281,0.604004,0.483643,-0.219849,-0.226685,1.18848,0.507812,0.331543,-0.0970459,1.62793,0,0,0,0,-1.7334,-0.0025425,-0.116943,0.0258636,0.375488,-0.747559,0.367188,-0.247192,0.664062,-1.50586,1.8457,-0.525391,-0.618652,0.00788879,-1.40527,-1.12891,-0.445312,-0.899414,-0.661133,1.28125,1.24023,-1.69824,0.615723,1.50293,-1.12402,-0.11145,1.55469,-1.54199,-0.182617,-0.896973,-1.10449,-0.714844,-0.976074,1.20117,-1.04688,0.835938,0.162354,-0.841309,0.29126,-0.847656,0.281738,0.261963,-1.80273,1.31934,0.577148,-0.885254,-0.617188,-0.000815392,1.59766,0.184814,1.63477,-1.48242,0.392578,0.478516,-1.50977,1.08398,-1.06152,0.664062,0.388428,0.30249
786,0,0,0,0,0,0,0.831543,0.529297,-1.06152,-0.431396,0.451904,-0.94043,0.271729,0.554688,-0.508789,-0.244995,-0.489014,-1.69238,1.53613,-0.411377,-2.23047,-1.01855,0.0523682,-1.71094,0.0354614,-0.569824,-0.182495,0.398682,0.512207,-1.88281,-0.354248,0.623047,-0.750977,1.17578,0.954102,1.37695,-0.00757217,-1.27148,-1.06152,-1.7334,-0.962891,0.833496,1.50293,-0.222412,0.624512,1.13184,-0.731445,-0.0509338,1.28809,1.6416,0.19165,1.12012,-0.154175,1.72754,-0.796387,-0.607422,-0.598145,0.600098,1.04785,1.66504,0.442139,0.363525,-0.430176,-0.834473,0.569336,0,0,0,0,0,-1.7334,-0.436768,1.09277,0.66748,-0.404297,1.19141,-0.457275,-0.229614,-0.935547,0.117004,0.354004,0.218628,1.17285,-1.1377,0.422852,-0.625,0.837402,0.190674,-0.878906,0.874512,-1.8623,-0.344971,-0.143066,0.698242,1.43555,0.585449,1.83691,1.09863,-1.27051,1.22461,-1.22559,1.18555,-0.519043,-1.15234,0.0545959,1.8457,-0.633301,0.483398,-0.557617,1.65527,-0.0551758,-0.737305,0.124451,1.2002,-0.226807,0.674316,1.8457,0.70459,0.0778198,1.02246,-0.65918,-0.064209,-0.306641,0.223267,0.844238,0.935547,0.252441,-1.19531,0.896973
787,0,0,0,0,0,0,0.831543,0.529297,-1.06152,-0.431396,0.451904,-0.94043,0.271729,0.554688,-0.508789,-0.244995,-0.489014,-1.69238,1.53613,-0.411377,-2.23047,-1.01855,0.0523682,-1.71094,0.0354614,-0.569824,-0.182495,0.398682,0.512207,-1.88281,-0.354248,0.623047,-0.750977,1.17578,0.954102,1.37695,-0.00757217,-1.27148,-1.06152,-1.7334,-0.962891,0.833496,1.50293,-0.222412,0.624512,1.13184,-0.731445,-0.0509338,1.28809,1.6416,0.19165,1.12012,-0.154175,1.72754,-0.796387,-0.607422,-0.598145,0.600098,1.04785,1.66504,0.442139,0.363525,-0.430176,-0.834473,0.569336,0,0,0,0,0,-1.7334,-0.436768,1.09277,0.66748,-0.404297,1.19141,-0.457275,-0.229614,-0.935547,0.117004,0.354004,0.218628,1.17285,-1.1377,0.422852,-0.625,0.837402,0.190674,-0.878906,0.874512,-1.8623,-0.344971,-0.143066,0.698242,1.43555,0.585449,1.83691,1.09863,-1.27051,1.22461,-1.22559,1.18555,-0.519043,-1.15234,0.0545959,1.8457,-0.633301,0.483398,-0.557617,1.65527,-0.0551758,-0.737305,0.124451,1.2002,-0.226807,0.674316,1.8457,0.70459,0.0778198,1.02246,-0.65918,-0.064209,-0.306641,0.223267,0.844238,0.935547,0.252441,-1.19531,0.896973
788,0,0,0,0,0,0,0.831543,0.529297,-1.06152,-0.431396,0.451904,-0.94043,0.271729,0.554688,-0.508789,-0.244995,-0.489014,-1.69238,1.53613,-0.411377,-2.23047,-1.01855,0.0523682,-1.71094,0.0354614,-0.569824,-0.182495,0.398682,0.512207,-1.88281,-0.354248,0.623047,-0.750977,1.17578,0.954102,1.37695,-0.00757217,-1.27148,-1.06152,-1.7334,-0.962891,0.833496,1.50293,-0.222412,0.624512,1.13184,-0.731445,-0.0509338,1.28809,1.6416,0.19165,1.12012,-0.154175,1.72754,-0.796387,-0.607422,-0.598145,0.600098,1.04785,1.66504,0.442139,0.363525,-0.430176,-0.834473,0.569336,0,0,0,0,0,-1.7334,-0.436768,1.09277,0.66748,-0.404297,1.19141,-0.457275,-0.229614,-0.935547,0.117004,0.354004,0.218628,1.17285,-1.1377,0.422852,-0.625,0.837402,0.190674,-0.878906,0.874512,-1.8623,-0.344971,-0.143066,0.698242,1.43555,0.585449,1.83691,1.09863,-1.27051,1.22461,-1.22559,1.18555,-0.519043,-1.15234,0.0545959,1.8457,-0.633301,0.483398,-0.557617,1.65527,-0.0551758,-0.737305,0.124451,1.2002,-0.226807,0.674316,1.8457,0.70459,0.0778198,1.02246,-0.65918,-0.064209,-0.306641,0.223267,0.844238,0.935547,0.252441,-1.19531,0.896973
789,0,0,0,0,0,0,0,0.00275803,0.167969,0.0441895,-1.24316,-0.632812,-0.0307617,-0.200806,-1.97266,-0.34082,0.905273,-0.202515,0.0290985,-0.474365,0.263184,-1.11621,-0.243408,0.132324,0.898438,0.459473,1.04297,2.26367,1.07715,0.0513916,0.257568,-0.375488,-1.28125,-0.157227,0.696289,-0.0142975,-0.450195,0.4646,0.243652,0.330078,0.681152,-0.518555,0.286133,0.385986,-1.47754,2.0957,0.44165,0.480225,0.668457,0.447021,-1.37988,0.60498,-0.297363,-0.674316,0.711914,0.592773,-0.643555,0.193359,-0.920898,-1.1084,1.16016,-0.861328,-1.19727,0.525391,-0.27832,0,0,0,0,0,0,-1.7334,0.401611,0.53418,-2.32227,-0.559082,-0.0656128,0.544434,0.0404968,0.736816,0.86084,0.368164,0.744141,-0.904297,0.907715,0.4104,-0.391357,-0.370361,0.418457,0.509277,-0.832031,-0.669922,0.449707,-2.80273,1.90527,0.600586,1.05859,0.0265961,-1.31738,-0.946289,-0.360596,-0.205078,-0.781738,-0.0750122,-0.421875,1.17969,0.973633,0.196411,0.373779,1.18457,-0.115112,0.746582,-0.074707,-0.594238,-0.688965,-0.428467,-0.310303,1.53516,-0.0229034,1.85938,-0.86377,0.913574,-0.473877,1.52148,-1.13574,0.802246,-1.49121,-0.414307,0.759766
790,0,0,0,0,0,0,0,0.00275803,0.167969,0.0441895,-1.24316,-0.632812,-0.0307617,-0.200806,-1.97266,-0.34082,0.905273,-0.202515,0.0290985,-0.474365,0.263184,-1.11621,-0.243408,0.132324,0.898438,0.459473,1.04297,2.26367,1.07715,0.0513916,0.257568,-0.375488,-1.28125,-0.157227,0.696289,-0.0142975,-0.450195,0.4646,0.243652,0.330078,0.681152,-0.518555,0.286133,0.385986,-1.47754,2.0957,0.44165,0.480225,0.668457,0.447021,-1.37988,0.60498,-0.297363,-0.674316,0.711914,0.592773,-0.643555,0.193359,-0.920898,-1.1084,1.16016,-0.861328,-1.19727,0.525391,-0.27832,0,0,0,0,0,0,-1.7334,0.401611,0.53418,-2.32227,-0.559082,-0.0656128,0.544434,0.0404968,0.736816,0.86084,0.368164,0.744141,-0.904297,0.907715,0.4104,-0.391357,-0.370361,0.418457,0.509277,-0.832031,-0.669922,0.449707,-2.80273,1.90527,0.600586,1.05859,0.0265961,-1.31738,-0.946289,-0.360596,-0.205078,-0.781738,-0.0750122,-0.421875,1.17969,0.973633,0.196411,0.373779,1.18457,-0.115112,0.746582,-0.074707,-0.594238,-0.688965,-0.428467,-0.310303,1.53516,-0.0229034,1.85938,-0.86377,0.913574,-0.473877,1.52148,-1.13574,0.802246,-1.49121,-0.414307,0.759766
791,0,0,0,0,0,0,0,0.00275803,0.167969,0.0441895,-1.24316,-0.632812,-0.0307617,-0.200806,-1.97266,-0.34082,0.905273,-0.202515,0.0290985,-0.474365,0.263184,-1.11621,-0.243408,0.132324,0.898438,0.459473,1.04297,2.26367,1.07715,0.0513916,0.257568,-0.375488,-1.28125,-0.157227,0.696289,-0.0142975,-0.450195,0.4646,0.243652,0.330078,0.681152,-0.518555,0.286133,0.385986,-1.47754,2.0957,0.44165,0.480225,0.668457,0.447021,-1.37988,0.60498,-0.297363,-0.674316,0.711914,0.592773,-0.643555,0.193359,-0.920898,-1.1084,1.16016,-0.861328,-1.19727,0.525391,-0.27832,0,0,0,0,0,0,-1.7334,0.401611,0.53418,-2.32227,-0.559082,-0.0656128,0.544434,0.0404968,0.736816,0.86084,0.368164,0.744141,-0.904297,0.907715,0.4104,-0.391357,-0.370361,0.418457,0.509277,-0.832031,-0.669922,0.449707,-2.80273,1.90527,0.600586,1.05859,0.0265961,-1.31738,-0.946289,-0.360596,-0.205078,-0.781738,-0.0750122,-0.421875,1.17969,0.973633,0.196411,0.373779,1.18457,-0.115112,0.746582,-0.074707,-0.594238,-0.688965,-0.428467,-0.310303,1.53516,-0.0229034,1.85938,-0.86377,0.913574,-0.473877,1.52148,-1.13574,0.802246,-1.49121,-0.414307,0.759766
792,0,0,0,0,0,0,0,0,-1.66895,-1.52637,0.0350647,-0.300537,1.53809,-0.244995,-1.04395,-0.130737,-0.336914,1.13379,0.531738,-1.63281,-1.84863,-1.41797,-0.498291,-1.16406,1.05664,-0.519531,0.822266,-0.993164,-0.136108,0.870605,-2.12109,1.3916,0.0980835,-0.244019,2.01367,2.10938,-1.08203,0.773438,-0.0982666,0.507324,0.46167,0.924805,0.254639,0.762207,-1.23242,-2.35742,-0.730957,-0.45752,-0.863281,1.84766,-0.478516,-0.0190125,1.08789,-0.985352,-1.14258,-0.179688,-0.70752,-1.81738,0.25415,-0.488525,0.476562,1.90918,-0.54248,0.175903,-0.243164,0,0,0,0,0,0,0,-1.7334,1.50684,-1.08887,0.207764,1.03027,-0.399414,-0.936523,0.680664,-1.03711,-1.04102,1.81348,-0.554199,1.44141,-2.12891,0.116272,-0.830566,-0.941895,0.0653687,1.75,-0.958984,0.157715,-0.334473,-0.642578,-0.217896,-0.09729,-0.297852,1.03418,-1.63965,-0.353027,2.42969,-0.114929,-0.661621,1.37598,0.940918,-0.409424,-0.706055,-2.41602,-0.482178,-0.193848,0.782715,0.397461,1.85547,-0.84375,1.02441,-0.435547,-1.57227,0.914551,-0.0169678,-0.543945,-0.160767,0.256836,1.11035,0.459717,-0.286133,-0.991699,0.0757446,-0.59375
793,0,0,0,0,0,0,0,0,-1.66895,-1.52637,0.0350647,-0.300537,1.53809,-0.244995,-1.04395,-0.130737,-0.336914,1.13379,0.531738,-1.63281,-1.84863,-1.41797,-0.498291,-1.16406,1.05664,-0.519531,0.822266,-0.993164,-0.136108,0.870605,-2.12109,1.3916,0.0980835,-0.244019,2.01367,2.10938,-1.08203,0.773438,-0.0982666,0.507324,0.46167,0.924805,0.254639,0.762207,-1.23242,-2.35742,-0.730957,-0.45752,-0.863281,1.84766,-0.478516,-0.0190125,1.08789,-0.985352,-1.14258,-0.179688,-0.70752,-1.81738,0.25415,-0.488525,0.476562,1.90918,-0.54248,0.175903,-0.243164,0,0,0,0,0,0,0,-1.7334,1.50684,-1.08887,0.207764,1.03027,-0.399414,-0.936523,0.680664,-1.03711,-1.04102,1.81348,-0.554199,1.44141,-2.12891,0.116272,-0.830566,-0.941895,0.0653687,1.75,-0.958984,0.157715,-0.334473,-0.642578,-0.217896,-0.09729,-0.297852,1.03418,-1.63965,-0.353027,2.42969,-0.114929,-0.661621,1.37598,0.940918,-0.409424,-0.706055,-2.41602,-0.482178,-0.193848,0.782715,0.397461,1.85547,-0.84375,1.02441,-0.435547,-1.57227,0.914551,-0.0169678,-0.543945,-0.160767,0.256836,1.11035,0.459717,-0.286133,-0.991699,0.0757446,-0.59375
